domain,instance,obs_pct,true_idx,predicted_idx,spread,correct,obs_count,deltas,posterior,beta
intrusion-detection,p20,100,18,18,1,1,17,"14,8,14,11,14,8,14,14,17,14,8,17,11,17,6,14,14,17,0,9","0.0370,0.0673,0.0370,0.0499,0.0370,0.0673,0.0370,0.0370,0.0274,0.0370,0.0673,0.0274,0.0499,0.0274,0.0822,0.0370,0.0370,0.0274,0.1499,0.0609",0.1
intrusion-detection,p20,10,19,0,4,0,2,"0,1,2,2,1,1,2,1,2,1,1,2,2,2,0,0,2,1,1,0","0.0562,0.0509,0.0460,0.0460,0.0509,0.0509,0.0460,0.0509,0.0460,0.0509,0.0509,0.0460,0.0460,0.0460,0.0562,0.0562,0.0460,0.0509,0.0509,0.0562",0.1
intrusion-detection,p20,30,19,19,1,1,5,"2,2,3,3,4,1,5,4,5,3,2,5,5,5,2,2,5,3,2,0","0.0555,0.0555,0.0502,0.0502,0.0454,0.0613,0.0411,0.0454,0.0411,0.0502,0.0555,0.0411,0.0411,0.0411,0.0555,0.0555,0.0411,0.0502,0.0555,0.0677",0.1
intrusion-detection,p20,50,19,19,1,1,8,"5,3,4,4,6,2,8,6,8,6,3,8,8,8,4,4,8,6,3,0","0.0496,0.0606,0.0549,0.0549,0.0449,0.0670,0.0368,0.0449,0.0368,0.0449,0.0606,0.0368,0.0368,0.0368,0.0549,0.0549,0.0368,0.0449,0.0606,0.0818",0.1
intrusion-detection,p20,70,19,19,1,1,12,"9,7,7,7,10,2,12,10,12,7,7,12,12,12,7,7,12,9,7,0","0.0444,0.0543,0.0543,0.0543,0.0402,0.0895,0.0329,0.0402,0.0329,0.0543,0.0543,0.0329,0.0329,0.0329,0.0543,0.0543,0.0329,0.0444,0.0543,0.1093",0.1
intrusion-detection,p20,100,19,19,1,1,16,"13,10,11,11,13,5,16,13,16,10,10,16,16,16,8,10,16,13,8,0","0.0392,0.0530,0.0479,0.0479,0.0392,0.0873,0.0291,0.0392,0.0291,0.0530,0.0530,0.0291,0.0291,0.0291,0.0647,0.0530,0.0291,0.0392,0.0647,0.1440",0.1
kitchen,kitchen_h0_r10_i2,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h0_r10_i2,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h0_r10_i2,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h0_r10_i2,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h0_r10_i2,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h0_r10_i2,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h0_r10_i2,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h0_r10_i2,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h0_r10_i2,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h0_r10_i2,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h0_r10_i2,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h0_r10_i2,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h0_r10_i2,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h0_r10_i2,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h0_r10_i2,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h0_r10_i3,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h0_r10_i3,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h0_r10_i3,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h0_r10_i3,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h0_r10_i3,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h0_r10_i3,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h0_r10_i3,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h0_r10_i3,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h0_r10_i3,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h0_r10_i3,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h0_r10_i3,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h0_r10_i3,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h0_r10_i3,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h0_r10_i3,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h0_r10_i3,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h0_r10_i4,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h0_r10_i4,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h0_r10_i4,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h0_r10_i4,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h0_r10_i4,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h0_r10_i4,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h0_r10_i4,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h0_r10_i4,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h0_r10_i4,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h0_r10_i4,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h0_r10_i4,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h0_r10_i4,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h0_r10_i4,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h0_r10_i4,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h0_r10_i4,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h0_r10_i6,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h0_r10_i6,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h0_r10_i6,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h0_r10_i6,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h0_r10_i6,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h0_r10_i6,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h0_r10_i6,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h0_r10_i6,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h0_r10_i6,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h0_r10_i6,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h0_r10_i6,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h0_r10_i6,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h0_r10_i6,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h0_r10_i6,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h0_r10_i6,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h0_r10_i7,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h0_r10_i7,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h0_r10_i7,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h0_r10_i7,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h0_r10_i7,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h0_r10_i7,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h0_r10_i7,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h0_r10_i7,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h0_r10_i7,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h0_r10_i7,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h0_r10_i7,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h0_r10_i7,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h0_r10_i7,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h0_r10_i7,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h0_r10_i7,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h0_r10_i8,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h0_r10_i8,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h0_r10_i8,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h0_r10_i8,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h0_r10_i8,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h0_r10_i8,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h0_r10_i8,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h0_r10_i8,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h0_r10_i8,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h0_r10_i8,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h0_r10_i8,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h0_r10_i8,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h0_r10_i8,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h0_r10_i8,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h0_r10_i8,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h0_r30_i0,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h0_r30_i0,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h0_r30_i0,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h0_r30_i0,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h0_r30_i0,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h0_r30_i0,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h0_r30_i0,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h0_r30_i0,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h0_r30_i0,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h0_r30_i0,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h0_r30_i0,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h0_r30_i0,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h0_r30_i0,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h0_r30_i0,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h0_r30_i0,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h0_r30_i2,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h0_r30_i2,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h0_r30_i2,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h0_r30_i2,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h0_r30_i2,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h0_r30_i2,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h0_r30_i2,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h0_r30_i2,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h0_r30_i2,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h0_r30_i2,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h0_r30_i2,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h0_r30_i2,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h0_r30_i2,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h0_r30_i2,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h0_r30_i2,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h0_r30_i3,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h0_r30_i3,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h0_r30_i3,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h0_r30_i3,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h0_r30_i3,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h0_r30_i3,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h0_r30_i3,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h0_r30_i3,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h0_r30_i3,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h0_r30_i3,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h0_r30_i3,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h0_r30_i3,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h0_r30_i3,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h0_r30_i3,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h0_r30_i3,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h0_r50_i6,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h0_r50_i6,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h0_r50_i6,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h0_r50_i6,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h0_r50_i6,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h0_r50_i6,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h0_r50_i6,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h0_r50_i6,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h0_r50_i6,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h0_r50_i6,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h0_r50_i6,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h0_r50_i6,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h0_r50_i6,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h0_r50_i6,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h0_r50_i6,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h0_r50_i7,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h0_r50_i7,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h0_r50_i7,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h0_r50_i7,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h0_r50_i7,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h0_r50_i7,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h0_r50_i7,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h0_r50_i7,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h0_r50_i7,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h0_r50_i7,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h0_r50_i7,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h0_r50_i7,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h0_r50_i7,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h0_r50_i7,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h0_r50_i7,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h0_r50_i8,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h0_r50_i8,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h0_r50_i8,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h0_r50_i8,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h0_r50_i8,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h0_r50_i8,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h0_r50_i8,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h0_r50_i8,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h0_r50_i8,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h0_r50_i8,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h0_r50_i8,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h0_r50_i8,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h0_r50_i8,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h0_r50_i8,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h0_r50_i8,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h0_r70_i2,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h0_r70_i2,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h0_r70_i2,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h0_r70_i2,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h0_r70_i2,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h0_r70_i2,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h0_r70_i2,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h0_r70_i2,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h0_r70_i2,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h0_r70_i2,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h0_r70_i2,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h0_r70_i2,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h0_r70_i2,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h0_r70_i2,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h0_r70_i2,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h0_r70_i3,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h0_r70_i3,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h0_r70_i3,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h0_r70_i3,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h0_r70_i3,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h0_r70_i3,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h0_r70_i3,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h0_r70_i3,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h0_r70_i3,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h0_r70_i3,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h0_r70_i3,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h0_r70_i3,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h0_r70_i3,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h0_r70_i3,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h0_r70_i3,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h0_r70_i5,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h0_r70_i5,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
kitchen,kitchen_h0_r70_i5,50,0,0,1,1,10,"0,9,9","0.5515,0.2242,0.2242",0.1
kitchen,kitchen_h0_r70_i5,70,0,0,1,1,14,"0,13,13","0.6472,0.1764,0.1764",0.1
kitchen,kitchen_h0_r70_i5,100,0,0,1,1,19,"1,19,19","0.7515,0.1242,0.1242",0.1
kitchen,kitchen_h0_r70_i5,10,1,0,3,0,1,"0,0,0","0.3333,0.3333,0.3333",0.1
kitchen,kitchen_h0_r70_i5,30,1,1,2,1,2,"1,0,0","0.3115,0.3443,0.3443",0.1
kitchen,kitchen_h0_r70_i5,50,1,1,1,1,3,"2,0,1","0.3006,0.3672,0.3322",0.1
kitchen,kitchen_h0_r70_i5,70,1,1,1,1,5,"4,0,1","0.2603,0.3883,0.3514",0.1
kitchen,kitchen_h0_r70_i5,100,1,1,1,1,6,"5,0,2","0.2501,0.4123,0.3376",0.1
kitchen,kitchen_h0_r70_i5,10,2,0,2,0,1,"0,1,0","0.3443,0.3115,0.3443",0.1
kitchen,kitchen_h0_r70_i5,30,2,2,1,1,2,"1,1,0","0.3220,0.3220,0.3559",0.1
kitchen,kitchen_h0_r70_i5,50,2,2,1,1,3,"2,2,0","0.3104,0.3104,0.3792",0.1
kitchen,kitchen_h0_r70_i5,70,2,2,1,1,4,"4,4,1","0.2985,0.2985,0.4030",0.1
kitchen,kitchen_h0_r70_i5,100,2,2,1,1,5,"5,5,1","0.2864,0.2864,0.4272",0.1
kitchen,kitchen_h0_r70_i7,10,0,0,1,1,2,"0,1,1","0.3559,0.3220,0.3220",0.1
kitchen,kitchen_h0_r70_i7,30,0,0,1,1,6,"0,5,5","0.4519,0.2741,0.2741",0.1
